"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD","type"
"TCGA.CG.5725.01",6.38372320483409,7.93575431143933,8.74030996627254,10.989833585707,6.00444686181159,9.24289260496614,6.20172811265564,10.2469388260273,7.55341550740362,4.5995964269789,8.39715887725995,5.55611791226214,6.24129865945731,8.39725886362915,5.68728916973663,5.37245953142468,4.86565087757678,5.31334576549582,10.2593628642552,"Cancer"
"TCGA.CG.5726.01",6.22772012329392,8.12673273347373,8.9915761890428,10.2838381903315,5.79940224754622,8.32974227709923,5.99027588567486,10.2758934321273,6.99778320086865,3.98638567846653,8.99605109903715,5.69142025399199,8.7785186885641,9.79690498349296,5.41041219939679,5.09899818286677,6.23875001800553,4.93635521482753,9.26813776579727,"Cancer"
"TCGA.CG.5732.01",6.76611100728323,8.08823870130343,8.84045244017338,9.89458061071252,5.91087690040206,9.90249432190535,6.48954889560098,9.037505535479,6.84299954463499,4.48127612274242,9.18180224293416,5.85175087753884,6.6869160487731,9.03639545572194,5.79212599901458,5.80746463643684,6.46188464979003,4.99383276866828,11.1206728434561,"Cancer"
"TCGA.CG.5734.01",5.97866880637708,8.2162859729489,8.66254793787611,11.0722632341581,5.65481132985604,8.59545479344889,6.94237990778688,9.0236462168965,6.3587525570612,4.80645522186015,8.96972888915321,6.17329060617504,7.31389270307085,8.97374811200446,5.26953547896194,5.73678242337529,6.34448403584545,4.81113949645529,12.286347032291,"Cancer"
"TCGA.D7.5577.01",5.99415416438474,8.41897237670459,8.50956168557239,10.5285298389282,5.55809173737882,8.86444786110194,7.36560126768758,9.71417211269119,6.72952611720493,3.23673945482656,8.74021545210185,5.87119888440762,7.9537176864979,9.36319773588218,5.26652878709766,5.85985151970547,4.87844767257561,5.0803141277705,13.1622599700661,"Cancer"
"TCGA.D7.5578.01",5.88613151372089,8.55723135876711,8.9024228218813,10.8437633642098,5.8578234503007,9.36537217567952,7.29155042123394,9.37648513521262,6.84748931230348,4.54094098002044,9.15129526958962,5.87261193894901,8.15033826232807,8.95401756239862,5.43878223201251,7.3300457093935,6.76114122828314,5.34884583604483,11.6277056004055,"Cancer"
"TCGA.D7.6518.01",5.78577954457073,9.30313838873244,8.44555364713339,8.99784099258824,5.51584703920675,8.705089613907,8.09913514226385,8.83073311389427,6.5120481197519,7.78868315337054,8.09539352249243,6.3062446767673,7.25838029784036,8.12728129250522,5.50467885720782,8.52367237846949,8.53330283399235,5.47886085715665,11.3029254275131,"Cancer"
"TCGA.D7.6519.01",5.98381507452039,8.41026754562369,8.40338677214926,10.9425787009048,5.91375362771321,9.00496913866883,6.75112363095576,9.09182704114658,7.32243847443388,4.13799592521053,7.60599655189998,6.27474485916299,7.89699107386968,10.6067159247094,5.38021282424948,5.90069388298264,6.6708683395465,4.57761693981325,9.7760706028133,"Cancer"
"TCGA.D7.6520.01",6.52692279303466,8.45689912981146,8.81448215797407,9.94131803614619,5.59090178489893,8.78887911046791,8.30980642236316,9.25652837180393,7.12005296993947,4.33201880849942,9.05830771975286,5.85206936731792,7.68022512085699,8.76926235114249,6.59853393944809,6.81783221992103,7.56427958123789,5.10330064248502,11.8380564935661,"Cancer"
"TCGA.D7.6521.01",5.64762240949095,8.47461146824513,8.37365517975563,9.59829745931628,5.38251957679552,8.59423298768489,8.2863084139233,9.06857372268142,7.26007537584296,4.47031620705045,8.68144207926652,6.08265911500151,6.90718301088808,8.99656778982435,5.51325318264703,7.72615978853616,7.38995163636904,5.02433884997705,9.61647068816754,"Cancer"
"TCGA.D7.6522.01",5.68025120494357,8.40875558383784,8.80170747696072,9.45493635481601,5.67177597676828,8.43649845931594,7.76974350889657,9.15612677794826,6.53495199818509,5.28049357482854,8.87882178159328,6.50746660666939,7.33497334770217,7.9314833369973,5.39538987548266,8.35009373506098,10.1891250862754,5.57817280869151,12.0354175190457,"Cancer"
"TCGA.D7.6524.01",5.67529311263002,8.86178597560046,8.72153027486729,8.91079564192918,5.70648585545856,8.25504898579196,8.00942827059728,8.93997926334576,6.72089520107049,4.81000978685196,8.78859757220777,6.10771880420355,7.18735973918274,8.74211103925937,5.42525056891425,8.73420703080046,7.20797691232582,5.70090003614509,11.7100699235218,"Cancer"
"TCGA.D7.6525.01",6.43605284517259,8.61727766686969,7.92861917102229,10.6979844248156,5.4437796852192,9.28631149040734,6.47664126837252,9.82404619463499,7.02081796318099,4.43600730796884,7.22563277765025,5.75582709836003,7.51978792593885,9.06179960575138,5.63727757581168,7.11541899849168,6.71330164041327,5.07412834114051,10.1312632033489,"Cancer"
"TCGA.D7.6526.01",6.09567776933511,8.56787067897593,8.15827664706129,10.7397397035002,5.72831778939824,9.41412839864084,7.74255625387104,9.69038912432782,8.01620192871277,4.17472388229661,8.7376283181631,5.74467481779145,7.41495262297426,8.33620170846598,5.99524625141523,6.21450595022431,6.73405917935366,4.80554536188849,9.0356961740573,"Cancer"
"TCGA.D7.6527.01",6.37874217086538,8.21007815295122,8.79713244873776,10.3341112547749,5.37192458688592,8.63772381572492,6.874653333689,9.47430180292997,7.23333104129507,5.57825731277997,8.57737527896085,5.83348728244903,6.91223470569622,9.4911625361886,5.40924136602578,7.22771251861392,6.64089624768239,5.29056823558113,9.73441276437258,"Cancer"
"TCGA.D7.6528.01",5.69755426724729,8.92394285513606,8.7974250997166,10.9311209548213,5.1136034245378,9.49774434718753,7.09244914557624,8.78129146252682,6.86597423168233,3.17256626295789,9.56946830359809,5.85674800872927,7.36241211047709,9.98990696042915,6.31897704616724,6.09989910608753,5.27480718992625,5.08930838245092,8.19484740409881,"Cancer"
"TCGA.D7.6815.01",6.06594885409715,8.66950546781396,8.46639818100836,10.0711166958178,5.49059800533413,9.01115120795644,6.95457013892868,9.06063920932631,6.76819110479707,3.33332501190965,8.83329014553123,5.66960302960816,7.59258985271678,7.82123901187964,5.70528571726683,7.06484321901172,5.28948069064497,5.39523337486333,10.0649551710092,"Cancer"
"TCGA.D7.6817.01",6.10454446607948,8.69943715861514,8.88599283413235,9.70246804645718,5.94867406096185,9.04836848772152,6.76903729037292,9.83154616052941,7.42385176317519,4.49983852244813,9.49706521217962,5.93648757965353,7.56590725837842,8.87799414645399,5.42364547524822,6.40855633034149,6.24985438802835,4.82957590590322,10.82474826468,"Cancer"
"TCGA.D7.6818.01",6.09606214191998,8.80797864790008,8.57641620039064,10.3211253180478,5.32674547237536,8.22379871150627,7.39474861038872,10.1588749743324,6.77578291692644,4.12983429554637,8.61178028377988,6.21518610214768,6.79153713115056,8.29461949974312,5.60849931042706,6.91508003291046,7.12843203721342,4.78041731315993,11.5584653312842,"Cancer"
"TCGA.D7.6820.01",6.82352883903241,8.53313123663144,8.96587884735863,9.59596578428409,5.37389069510825,9.12532293788364,6.73791256968772,9.6415349071723,6.93872092300698,3.56434802990854,9.01280997693302,5.95292002915677,7.27149640858102,9.78009184075665,5.85916911418405,4.96866319779067,4.81325887431001,5.2616719909568,11.2870543811517,"Cancer"
"TCGA.D7.6822.01",6.0344941896232,9.15786430265365,8.1511839375528,11.2180216223572,5.72741156695496,8.66220322902996,6.70663325122925,9.70801271179584,6.12035246421022,4.22731430400824,7.52618172457586,5.7847825673984,7.17068063480032,9.26888436167633,5.55888609204645,7.74261260234561,5.03897342135694,5.43611420068452,11.9422280961792,"Cancer"
"TCGA.D7.8570.01",5.65083852755898,8.511525175251,8.69353127022273,10.2081399154894,6.03298126095334,8.7571737602318,7.98379831302283,9.6852053858558,7.39069895967,3.41215653641875,8.99217883739262,6.18676791436864,8.72875770454619,8.12326762242682,5.39367362925686,5.93572890008814,5.93152780733394,4.57906886441911,12.8139963990186,"Cancer"
"TCGA.D7.8572.01",6.02549492725009,8.70975804561651,8.68168826716652,9.25709497170708,5.92101292467621,9.22486861882455,7.96698699972901,9.85402815149007,7.32789743968339,4.91246992063636,8.94637081739551,6.09044799904217,7.66477634398199,7.46019175639061,5.45421275184819,7.53369856285805,6.9215682415071,5.24791257009686,10.8749389428464,"Cancer"
"TCGA.D7.8573.01",6.33251226415885,8.70660239412879,8.56025597541213,10.5332826168841,5.73273685370211,9.4394793030461,6.55832856479844,9.65381871875794,7.0691371360287,3.31949635772739,8.9779884467268,5.82878874516663,6.98240221986653,8.55505118522658,4.90000316973233,5.36954374108877,4.3919652675436,5.01505193737897,11.8160496652709,"Cancer"
"TCGA.D7.8574.01",5.72949511857324,8.25889756944825,8.28586679718405,8.57202524472416,5.97149002430553,8.25308125888352,8.40207980714758,8.00106533048539,6.31424676389732,5.90780267412364,8.51562552745836,6.48723982004139,7.6907715501451,7.70502167281274,5.39539128160452,8.39861858119222,10.5373073110077,5.76625206309716,10.0496721171417,"Cancer"
"TCGA.D7.8575.01",5.34315434165877,8.32925731085508,7.99883512825427,9.26664367672008,5.63318493957456,8.48769702220377,7.25024255298216,9.40894521094968,6.47976990048291,5.56848097951033,8.13762608954814,5.8922746570536,7.57027847436556,8.34935091183067,5.38738058719449,6.15518535352572,6.39112854653818,5.30788631470379,11.7122582330042,"Cancer"
"TCGA.D7.8576.01",6.4745855897156,7.97345724976124,8.38083134306817,9.38436378255111,6.1911148015007,9.92970517178497,7.23964729884553,9.72539710244362,7.24778249962874,4.50231586054571,8.6640903685001,5.90602131514125,6.81955837014591,9.20224278837296,5.89595396600076,6.81156651212443,5.98193114707528,5.26441272198119,10.7200882777213,"Cancer"
"TCGA.D7.8578.01",5.89060257497935,9.12193383661173,8.2532615254486,9.60036660035084,5.56788176532341,9.30434775839169,8.90265854445354,9.5142949148341,6.65784797758662,5.59612815990786,8.35312496139457,6.0559599258619,7.95422985476008,7.77719791628351,5.59781975101029,8.54445296667775,7.36834743872567,5.20393659064661,10.9783305028847,"Cancer"
"TCGA.D7.8579.01",5.85665497041503,9.3424816528061,8.61157379596747,8.05230707493846,6.0244847772897,8.49075518027484,7.7792288603479,7.83351133599631,6.74310823036768,8.06521127473891,8.91899778527294,6.06422293523125,7.02507836323341,7.96109490262198,5.29876048719244,7.76799362518743,8.76470440207786,5.62618837756442,10.9306466579342,"Cancer"
"TCGA.D7.A4YT.01",6.20256734915742,8.34847694747488,8.39133042283703,10.7349444535083,5.98395020663424,8.68213210442421,7.16752483056123,9.56219884772774,6.69106579192017,3.66797859759818,7.91702076404819,5.83907369648893,9.37915769776605,8.97523576845926,6.0532610041076,7.03976061373045,5.0736732890528,5.624623410895,11.5083011058106,"Cancer"
"TCGA.D7.A4YU.01",5.84548793672845,8.51024309400967,8.32960252256899,10.9188010364208,5.65639424948635,9.07890091885093,7.46245347554104,10.0985687852968,6.57767154115085,5.3925774808333,8.83842764069296,6.13220629231723,8.94609041027771,8.6956376116095,5.39106585420759,5.91307854062572,5.630093591414,5.20862397686408,13.1755703732943,"Cancer"
"TCGA.D7.A4YV.01",6.0907317776199,8.68553587677333,8.64956829927442,9.64077940725846,6.19931084332419,8.38592085401075,7.51145020381982,9.37575506094491,6.25004930774103,4.81481849028103,9.37906692435104,6.00529589963881,7.19338897616402,8.17516062991124,5.37484190381128,9.55772373953123,6.37468126169633,5.39098609132679,11.7168335782411,"Cancer"
"TCGA.D7.A4YX.01",5.81434605716229,8.4687652460802,8.37648212167346,10.7413463121988,5.9707170912221,9.18838310706365,6.57989331774939,9.3736925269875,6.8979922618014,2.69070914879994,8.92126950144754,5.73451182745713,7.83502289503156,8.63564160316065,4.72377364065143,5.30249507022827,4.78740313905108,4.82501047253795,12.7068068410077,"Cancer"
"TCGA.D7.A4YY.01",5.81869517675308,7.91023135191224,8.92044884606337,9.9176726746211,6.05981720472943,8.34101338191564,7.07319174692697,8.60439239357494,6.43716538859181,3.43026316123749,9.91046423993827,5.78271775400924,9.64765378579506,8.5838313133106,5.56274739743627,6.19848525839602,5.35389591263406,5.48943280148668,11.9781705691804,"Cancer"
"TCGA.D7.A4Z0.01",5.84528426054032,8.55455836930684,8.80119056691434,9.29639529371969,5.9021910408736,8.24165448528352,7.75246867597669,8.46263422336523,6.5950094682829,7.30801895015195,9.35223982987206,6.08014637585906,6.35406040089917,8.20175162201384,5.3254945432076,7.16224831168257,7.30881479799255,5.55196685090727,10.1965264522181,"Cancer"
"TCGA.D7.A6EV.01",6.21401184718576,8.23093926578141,8.38014360824781,11.3469938655913,6.05833450846377,9.45989242711459,6.41164634792452,9.50528430275916,6.69190552414142,3.31432726295068,8.25342150169973,5.50412415406039,6.90245670694381,8.33358622442202,5.5918364375226,5.57197954740651,5.1074512378064,4.71162673066532,7.29479243699,"Cancer"
"TCGA.D7.A6EX.01",5.54741969951188,8.74941148620313,8.75562628504123,10.9176821059151,5.79506672176057,8.5772947415281,6.70968547450263,8.62320797523097,6.59341649527237,4.9820428371923,8.87746111403497,6.10483763583205,6.96233913716576,10.1728553941479,5.90279505354206,5.69404404857302,6.81983560959421,5.18699951393344,8.63225055546462,"Cancer"
"TCGA.D7.A6EY.01",5.74671985996344,8.49126503287729,8.71554801016207,9.85063933626374,5.87302198910645,7.96778934502689,6.97087066194838,9.29071713427773,6.36973164588222,4.67854985458002,9.08837217485141,6.15280880195751,8.19608343232598,8.28666258132561,5.2029721539816,6.50518414872667,6.13305059432193,5.09015349504824,12.3755089319663,"Cancer"
"TCGA.D7.A6EZ.01",6.05192857341556,8.53158320317551,8.2420243198655,10.9747735670113,5.91956908828902,8.85398208392844,6.67932352361739,9.75913161628609,6.74888595550091,3.00612233635042,8.75032295563046,5.88176916545381,8.34389304957882,9.15095395735575,5.07393143308749,5.45567029074025,5.84991738367847,5.1687104305176,13.0487526104738,"Cancer"
"TCGA.D7.A6F0.01",6.66901412662315,8.08472384684025,8.72284602490937,11.5962435620989,5.59546824808926,9.19300050170816,6.4385696681379,11.496259770348,7.05197531091468,3.26573955517847,8.49669705675972,5.72304461219615,7.84672925317868,8.51341399689117,5.36748959088496,5.49732258744966,6.1878391768457,4.88219314092348,11.6853359562981,"Cancer"
"TCGA.D7.A6F2.01",6.34337632973193,8.42001580257172,7.97599597987221,10.7053274505541,5.65015284844705,9.15933779407961,7.25552298722806,8.66808591124257,7.33394097097581,4.02723785645313,7.67775539919674,5.87293543596059,7.40545794030334,8.71091395525056,5.74754730432502,8.11158823377082,5.79439040365433,5.24743130969182,11.4207067346964,"Cancer"
"TCGA.D7.A747.01",5.76887704646019,10.0149488457486,8.57408240880703,9.37017798099295,5.83186701484571,8.25259324311961,8.85168028512061,8.53931973587183,6.51840080157959,8.37623925872576,8.85518681709968,6.35045194725261,7.71991659327305,7.76423987393056,5.42731581477667,8.40361133887426,8.10623929657594,5.61123321084873,10.3299046514599,"Cancer"
"TCGA.D7.A748.01",5.37767272001751,8.62875182331913,8.42923034619607,9.4594645751308,5.85374506351348,8.12068354258771,8.5172823039749,8.5606170299418,6.59790293543197,4.0395514955862,8.63998459729267,6.10941411951535,6.56285034971133,9.24497089627764,5.03027751799258,5.90862841408968,8.776128926428,4.76406221476757,11.05200286284,"Cancer"
"TCGA.D7.A74A.01",6.01511952012245,8.20580472136466,8.5860850211442,11.6499184609661,5.43712310056315,8.83617973918405,7.23721240941501,10.6142654977095,6.47453576761141,3.09564761642875,5.76589351053969,5.873700415599,8.11049714174266,9.77192364942358,5.16523176221386,5.35204727237002,4.42875533626059,4.66339340274013,11.9508980155567,"Cancer"
"TCGA.EQ.8122.01",6.09979021477774,9.02104013791768,8.31123610844374,10.3894141861596,5.49668878480442,9.2090186667387,7.86954456084977,9.7108421790929,6.82650912575614,5.5179564933475,8.41989458997097,5.82311184708435,7.47537265767058,8.7232825764781,5.65642055258515,6.7896669174402,6.90531278304813,5.11447556361369,9.64472317886126,"Cancer"
"TCGA.EQ.A4SO.01",5.79437601843637,7.69387869069862,8.9678158366571,10.6803621137165,5.9747899996283,8.94492653897124,6.88555471811096,8.02326902854931,7.08531949570055,3.14300445980193,8.67137935040735,5.79619247919338,9.24070249181897,9.6875266932126,5.40577395593801,4.93526323224461,4.91680948769543,4.59350152070356,9.36428553338879,"Cancer"
"TCGA.F1.6177.01",5.80688292606383,8.38751067225295,8.73034442582248,10.157154616909,6.08912548244028,8.25907708642484,6.43096525016818,9.60724925831199,6.72186110375991,3.03738483044486,9.17457694787064,5.74935674238056,8.25640901812258,9.41122941209784,5.56341846195458,4.96742295706346,5.02004145211914,5.40169956942881,9.70783054033213,"Cancer"
"TCGA.F1.6874.01",5.96124500430568,8.34946594619184,8.91101751155441,9.18339965628907,5.82082104433802,8.59327252355057,7.71059542340362,9.06507332543515,6.63194736005268,3.27868822077053,9.46945919961434,5.85309205458314,8.57096773449576,8.51751151744385,6.00387279363904,6.00553800119617,6.04880355896069,4.84723829494752,10.5925488065814,"Cancer"
"TCGA.F1.6875.01",6.36180023299397,8.95294331866913,8.76458771880635,10.1998520801715,5.73202753727324,9.3256797781737,6.68852617304053,9.22941741068537,6.60998738522101,4.50763942435097,9.17716237671775,5.68302488335979,7.89754705207257,8.90741934441955,6.08039947478378,4.86842325322074,5.66244461891417,5.22006068179846,9.93796909700928,"Cancer"
"TCGA.F1.A448.01",5.43166094700815,8.4312487189188,8.7801073086503,9.88389065122031,5.99817785812208,8.2466556736705,7.76692527852605,9.43394967080774,6.47217791118834,3.69539361258855,8.77176642409942,6.02403855360316,7.41596133521621,8.91805759758466,5.33968490404873,7.4350569756327,7.84830332050613,5.04559628726033,10.1359487349668,"Cancer"
"TCGA.F1.A72C.01",6.09721118692316,8.17206845067946,8.24314652184396,10.7472854579346,5.19826524775371,8.7674521971008,7.9611654049184,9.70786078042909,6.9145640598687,3.70957393550262,8.16803473714788,5.78447114119583,8.84658195585587,8.49605542447422,5.78927222992116,6.77492128543842,6.34191466539782,5.11532398361706,13.2124297879871,"Cancer"
"TCGA.FP.7735.01",5.9029658964071,8.67437949214543,8.55496198171613,10.5405520964038,5.63378353322929,8.79226119252312,7.49313640436769,9.03292353009167,7.90986955314129,4.73564309380578,8.7179307820792,5.9465248685754,9.11664664115909,9.64258049572901,5.56530461036218,6.71494969159678,6.65316916057637,5.05211628759527,12.5064064565278,"Cancer"
"TCGA.FP.7829.01",6.65218715313367,8.5045697121479,8.64793969272234,9.65401261028987,6.33392250975855,9.53580296696362,7.19362908855395,9.73751520862067,6.75651865812727,3.27680808710157,7.71318997645194,5.59546317451871,8.360339525905,9.3858396964598,5.19592293028919,7.30638106847683,6.16260205628566,4.87998852351273,8.56994789343996,"Cancer"
"TCGA.FP.7916.01",5.66418203718045,8.66457736649944,8.41935041971436,9.73988532047289,5.9548259399462,8.61860582907167,7.865535187739,8.92057139869861,6.8988054864857,5.5453991784825,8.98154889612917,6.02750377604277,8.61204293452092,7.88818331227507,5.22115561234343,7.34541896682589,6.33276581805089,5.34354674229991,12.3447159293885,"Cancer"
"TCGA.FP.7998.01",5.62687372400164,8.84792277293135,8.48607223341265,9.25051781998858,5.95378968107512,8.60945649783575,7.85895699290735,8.6445440449183,6.61060476546684,4.81840388289054,8.87190702443491,6.25673133166814,8.97766859730928,8.21308929216682,5.27890852584445,6.54895037777708,5.89860455335832,5.21136323792662,13.1442857227375,"Cancer"
"TCGA.FP.8099.01",5.96955147492829,8.34448298220186,8.35121834804665,10.4562808130182,5.81630383193706,9.30181484629431,7.36299969893463,9.06235589503731,6.96375263589287,3.2081565375706,8.28980317399134,5.9606090149584,7.91810408222831,9.29895958131841,6.11561290005778,6.50470249427435,5.66930925580303,5.26102639799536,10.7580176338342,"Cancer"
"TCGA.FP.8209.01",5.6386331687625,9.50826859707927,8.3991769961339,7.5802325759218,5.77032155261766,8.07902945941231,8.88112018379207,7.55932722425579,6.26623592013517,9.24179875401811,8.75586019334774,6.44043753174192,6.59052789876208,7.13592619205555,5.47758182967675,8.13010166635428,8.84342251215367,5.54624842019485,10.2124276530284,"Cancer"
"TCGA.FP.8210.01",5.62981631982472,9.26740573444369,8.39719561648808,8.85909318711325,5.8633801915557,8.18911444938336,8.72973237382756,8.41851757972826,6.43127171155509,7.21226539848539,8.86721807650214,6.47683527837889,6.7291305064555,7.86553399157452,5.24787721008483,8.44588181588543,9.13855279857031,5.65740630636697,11.4999251459501,"Cancer"
"TCGA.FP.8211.01",6.10523843462722,8.56060575714342,8.08282844998372,10.8105318189318,6.11339437346535,8.83094408471525,6.51653877091579,11.1228916565843,7.31760579260446,3.62813444919507,7.55230605362023,6.16117380517561,7.60709905779437,10.1286624667466,5.36421073009329,7.24435476730712,6.02024937043441,5.24608194526851,12.3540872722226,"Cancer"
"TCGA.FP.8631.01",5.94589401275545,8.05669895932609,8.24535127926515,11.1232513695883,5.98611345197708,9.44904166248883,6.94649132221301,10.574883642168,7.82714791680476,3.87736031172286,8.0270846748849,5.48239696461704,6.86502071287514,8.10910462828409,5.83716820438151,7.23397337352275,6.09347006122629,5.14296057478146,9.59498982715193,"Cancer"
"TCGA.FP.A4BE.01",6.06469743272957,8.11882344145236,8.90117998672955,10.757348875662,5.71670211978259,8.42612519282949,7.67490560717438,9.93935188969364,6.81722926598163,3.11798174106128,9.38277263678757,5.86447921282588,7.35069167169046,9.55793635282289,5.46351691154349,5.61390101016314,4.9953783105973,5.26676798908578,11.8448454546053,"Cancer"
"TCGA.FP.A4BF.01",5.96424613356076,8.4773959985881,8.34532840944923,10.7020468938379,5.56208883640327,9.38268254442166,8.55609614504572,9.69781101011917,6.94327394277246,3.4173383327488,8.31798426422458,5.94738953782092,9.52995604529162,8.4350465197597,5.67384851358144,7.45342168972142,8.22979165242613,5.08898647188627,12.9327929298453,"Cancer"
"TCGA.FP.A8CX.01",6.16586780248827,7.96617318234468,8.80949777587997,10.2598470542934,5.75295216920996,8.74518519904583,6.92806753231886,10.0050917514241,6.96470971905583,3.84519221321089,9.03272307938338,5.74812725284922,6.88810807128088,8.88276234792682,5.49491081830415,6.15621930100776,6.6812706035284,5.02626184093745,10.3942217657074,"Cancer"
"TCGA.FP.A9TM.01",5.9808839131967,7.64062236182374,8.54432997025387,9.89056288225052,5.643489253823,8.79949401478962,6.79636670103174,9.53197426508933,6.76921967083963,4.36059823937627,9.0721919051045,6.17255820176767,8.22511143678112,8.33396532522235,5.65996717050692,5.39314345732747,6.02678766813524,5.10281461865859,11.1539992722437,"Cancer"
"TCGA.HF.7132.01",5.68736622082962,8.43668776447113,8.89058957926513,9.4526716037578,5.81391199117541,8.30069160861243,7.13631320831879,9.06742638119346,6.27889145300185,5.85809550483207,9.51174520560009,6.01495001466129,8.24669298665866,8.49166547400937,5.47919734831831,7.21336157466087,6.48509775077274,5.38636749247595,11.2335145017835,"Cancer"
"TCGA.HF.7133.01",5.68299099779621,8.71488594783431,8.50024656998073,9.59349010945977,5.50329658576296,8.41714097364934,7.01260556513063,9.17216702624629,6.90780001066149,3.99756213168807,8.55179117765693,5.83101226737842,7.7495142230771,8.31247035059334,5.30914349816563,7.31216293003193,5.96382162478558,4.97979868806541,10.4883359177276,"Cancer"
"TCGA.HF.7134.01",6.07873928339362,8.62772107212594,8.81377418243185,10.0665133456916,5.74446451878884,8.80888877875357,7.24729516262269,8.52445528465048,6.45355426414261,3.08906769350573,9.01988897291119,5.7214425145396,8.24196952498722,8.79269712843043,5.32518414296465,5.16629293758113,5.48362652240128,4.91318564730848,7.67506213919572,"Cancer"
"TCGA.HF.7136.01",6.28682642324674,8.53214288047088,8.49400583472011,10.1337897077038,5.15830476098778,8.69674759977732,7.89406997309557,10.2051220194643,6.3776148021778,3.97651125675121,7.38669917959204,5.8424773198339,8.35008375855061,7.93072010956784,5.26534576521695,7.02998541853266,6.44342397902233,4.81931605948888,10.3283052616683,"Cancer"
"TCGA.HF.A5NB.01",5.85882820209662,7.7227613032452,8.87584843634182,10.7323502214545,5.9171353315545,7.88690646048096,6.02804455480529,9.5002628904316,6.73304633911916,2.90094081540784,9.35865814750295,5.74194957494878,7.18170833693718,9.19143348700449,5.19102492195185,5.0360166034793,5.29991094528953,4.67068507535413,9.58024917193189,"Cancer"
"TCGA.HJ.7597.01",5.94941748361313,8.30707360046331,8.70703920681196,10.3942405250509,6.00094912411755,8.41324734497852,6.16442811492638,9.39675708356542,6.57357727754418,3.35060086413585,9.18444049177228,6.08608585246085,9.29627733172205,8.8086439931075,5.42024809970982,5.58019450118929,5.6418837879511,4.94505023125636,12.6506606471035,"Cancer"
"TCGA.HU.8238.01",6.07676854010532,8.40337774433126,8.42108268083048,10.341989892232,5.57241717156999,9.07069060018638,6.84530824574552,9.31291954394564,6.91766578058954,3.61092398387903,8.86990933086213,6.02012910223793,7.86213519485216,8.97993793990015,5.49252833022502,6.47691035707706,6.28273801492819,4.92850957010939,11.701763134639,"Cancer"
"TCGA.HU.8243.01",6.79841946590341,8.42438981542563,8.7358029308336,10.4838752654367,5.71013249261668,9.89804647263546,6.96377613006544,9.62893636307126,7.2710963854513,3.28944261108845,9.72788759505398,5.8359016490427,7.49316938985399,7.07803905407982,5.96973461436806,5.91500512489327,5.61255294718462,5.27019427696809,9.86988290298748,"Cancer"
"TCGA.HU.8244.01",6.20628120018098,8.23234992803332,8.93103585376731,10.7853805676321,5.9496094799991,9.04136247182942,7.9972141472623,9.19788697248815,6.99159136761629,3.19303999524627,9.35185131043035,5.63750506272155,6.84574399610964,9.24889618107924,5.48881645411195,4.63041903425968,4.6276610703082,5.29126337104729,9.01543250140222,"Cancer"
"TCGA.HU.8249.01",5.80898149863354,8.48863654117294,8.45738289940278,11.0925009887087,6.16325375319351,9.13155979506042,6.71436591401509,10.4117886852204,7.20995950591525,3.26712447861072,8.20390340905847,5.89073922056169,9.75088313716607,8.6517256448096,5.33123379113749,5.1805957993281,5.35765588717796,4.98664252510663,13.1366395467604,"Cancer"
"TCGA.HU.8602.01",5.40129736185312,8.25786209349008,8.73417335166647,10.7118698014508,6.1172293205619,7.76013425785852,6.92501030026008,9.67674412836683,5.58363168694404,2.78054405915776,9.47024977385752,5.46492901863106,8.46678031316149,5.85761755945212,5.25117520230345,5.37536821397874,4.99186883628589,5.08921764366623,11.8648593806746,"Cancer"
"TCGA.HU.8604.01",5.6522449027544,8.62436180466687,8.28240982396264,10.2693519411125,5.68562546130518,8.98529794122117,7.38956592956716,10.2936179291528,6.48621284347577,3.04444165313615,8.5832978865676,6.03028937769681,9.45411789204248,8.95855285926952,5.3838035092506,5.9850489582795,5.69518285802254,4.90291706768142,11.7052367645052,"Cancer"
"TCGA.HU.8608.01",5.77838730766261,8.05923519825672,8.54054324619854,9.67153629072298,6.16700911866427,8.7790493966774,7.29260453897235,9.38633578608741,6.66148380225852,2.87379583610292,9.12783338011389,6.04288729250911,7.58352627933698,6.09340743131765,5.30012015154192,4.88956478270032,4.660533935085,5.18389161096427,12.0814381640834,"Cancer"
"TCGA.HU.8610.01",5.66371604553938,8.83785723304045,8.74196967660271,9.54589733439378,5.59327392247556,8.59179672045982,8.06533332487598,8.21527954041469,6.67296756935438,3.83969255612865,9.13869952286268,6.15017931646945,6.44843427481878,9.0134504879312,5.48977077749476,5.61939309861116,5.9509580168895,5.368148340279,11.3883674392575,"Cancer"
"TCGA.HU.A4G2.01",5.78257595844628,7.99120323210472,8.54417130663392,10.6425816502404,5.85683801657438,8.63612424907096,7.93070584541168,10.1032067232476,6.90068902237084,3.76919931501646,8.55789497650981,5.63283237349637,7.73827895835876,7.16064748664799,4.99772300252299,5.21908279331541,5.97769180181083,5.24930293589264,12.2038225944519,"Cancer"
"TCGA.HU.A4G3.01",6.09109554944152,8.16085148379253,8.91095699571935,9.51737744497678,6.03167547588896,8.31627364770702,6.73365229783188,9.31067555926264,6.85811667089709,4.49241192797236,8.82620021864095,5.59112530183146,6.49585000026052,8.96401211550226,5.21918693123987,5.88094902726776,6.22449733667188,5.16344619835194,10.5687538862477,"Cancer"
