"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD"
"TCGA.BR.A4QM.01",5.66890308553888,7.96186964455698,8.87217728245086,9.21337811383529,6.01670428392612,9.06991866996951,6.82221380486059,8.92411332074854,8.26566777554391,3.9095753655821,9.10265509019997,5.87736618599447,8.53683298692493,8.24016762035391,4.9112737674343,6.95458337080687,6.40439127874465,5.32195216254578,12.4119529094059
"TCGA.CD.5798.01",5.51351412839943,9.74508764886471,8.6371439640963,8.91042516695591,5.5638744683383,7.98473492734584,8.19678062473332,8.89423950119617,6.3810287560591,9.26124884395037,8.93898263964563,6.18799794540728,6.86887063076848,8.71250627984373,5.1099090932269,8.20770566578776,9.37511033579141,5.20659857264631,11.8387129544962
"TCGA.CD.5799.01",6.37678522043533,8.75791097528364,8.66935803876761,9.98435379326864,5.72285184183233,8.61028324287471,6.98398063373064,10.3492567128993,6.72585111150018,3.35121409592019,8.68665157599372,5.87717152470717,7.19057984554657,8.61668640072757,5.59130052994339,6.27595284297134,6.48481206351695,5.01088211645715,11.6715056304869
"TCGA.CD.5800.01",6.52931546845983,8.07844371322594,8.45316503435799,11.187976049561,5.60547071826847,9.36055482998557,7.3196509995946,10.3690466967957,7.37090986864928,3.58380679145221,7.77237771996695,5.63510946344457,6.71671966497862,7.88578090155112,5.77058284670223,6.41391950769618,6.62652861419436,5.08284567086675,9.03334424053814
"TCGA.CD.5801.01",5.51543507207417,8.14318100537934,8.42204268911187,9.93142040726118,5.82246888951271,8.58098187995736,7.2821504633545,9.04684014344549,7.13012713082956,3.45575470940534,8.48192898611208,5.97107784399739,8.63221246910525,9.03039559295476,5.17537590243963,6.46701546958049,4.95396997334713,5.19865467364091,12.6468755884879
"TCGA.CD.5803.01",5.55374656011996,9.1923968495848,8.49015617841108,9.16483591904508,5.30929451340309,8.58037597975258,8.18304581621724,9.4420758986094,6.2042472364425,9.20159486397111,8.2809398704931,6.29314094668523,8.5028589901521,8.63891395098116,5.22241424641726,8.22108732652035,8.85927609876522,5.59990197948689,13.186726496246
"TCGA.CD.5804.01",6.21764701075976,9.29772542994836,8.40089525346725,9.190007852151,5.72042157090494,9.53605047377416,7.38773981458687,9.55510213929097,7.4525345656893,6.68273524932183,8.1666360579876,5.9434542503024,6.16133135349135,8.45214412891872,5.77468663064542,6.3813103649815,8.1994266134435,4.91335350927079,11.6889228181053
"TCGA.CD.5813.01",5.87740079384144,8.44542869529015,8.42921323469196,9.65131806645658,5.49117081903873,8.47738696233696,8.16091329080548,9.1285525446178,6.5540781508458,5.36638269952439,8.10633861893672,6.23825176445641,6.23882100598516,7.13761060953437,5.61472132962129,7.6434276696131,10.3650122384453,5.62532016022201,10.156629789901
"TCGA.CD.8524.01",6.42827767220592,8.94612228787925,8.36775442852609,10.7518075270959,5.78342545131097,9.37600419682871,8.42091149434055,9.1864813818439,7.29940364401675,5.39275456335265,8.78284676677764,5.87572740957581,7.19892440087468,9.05639368299035,5.48737168566147,7.25399372339688,10.9801445338969,5.21837260881068,10.4934257821793
"TCGA.CD.8525.01",5.9040900092152,8.68278628159622,8.40209996997087,10.1278020252785,5.78723016429436,9.92307594009494,7.18776015694439,9.35690946477945,7.27247013289522,4.54962814053452,8.33811128518531,5.98580933388174,6.92473802775023,8.3257631163111,5.55923820259803,6.21442318687647,8.18765096477024,5.13023024573914,12.6202493433323
"TCGA.CD.8526.01",6.10617713032115,8.34811486455731,8.19001170611486,11.9759882733818,5.69198352307385,9.81639147488751,7.67021808224867,10.183995425905,7.04479511621816,4.5138061079441,8.37161934653245,6.15823951703125,9.38309044309267,8.31655276356018,5.5871754847967,6.87670172847056,7.88108058779222,5.27181489453034,10.6546646055
"TCGA.CD.8527.01",6.42418553837138,8.45741217855105,8.4505969905508,10.3549909676729,5.75363364785422,9.41314363146645,7.03786052608615,9.94329946633465,6.91807718594143,4.16127448234224,8.98328984525673,5.84524299459594,6.00410214642972,8.34451013535777,6.18616952858497,6.23344958679785,6.60006255426496,4.48471410341767,12.3427745289921
"TCGA.CD.8528.01",6.07680836785613,8.73579777774945,8.61538388835232,10.3167094055345,6.25538406892574,8.60982991433545,7.23145696723253,9.65200869533753,7.41244837312826,3.18533493754885,9.442360521314,5.76877652056209,6.73099217103279,8.2791458365726,5.39907277510782,6.68560374012382,6.3034870255875,4.7698456836538,6.1468366233027
"TCGA.CD.8529.01",5.96864542457442,8.74985872118418,8.54929501109917,9.56471557565818,5.75684591420244,8.11253789738811,7.90206545601736,9.35169764974554,6.85490458884538,6.78511698834434,8.47049168007564,6.04737654115733,6.352998455733,7.62001061371453,5.9059781167307,7.50579097087522,7.45184962760234,5.26493671250672,11.5718923587859
"TCGA.CD.8530.01",6.18073792160661,9.09557034998258,8.57088843740871,9.46362284978899,5.7273680933953,8.75868243375456,8.55032344444562,8.94757625930298,6.70307603086382,7.42117187744878,9.18311233055787,6.08977277581587,7.2923533678476,8.38387275481146,5.30361412584967,8.67807929311345,9.33506073796745,5.66216926993096,9.37047252322448
"TCGA.CD.8531.01",5.42243158137153,7.71306340910759,8.84321704911883,9.6368847566014,6.09661564154172,8.51303298569422,6.82887142823285,9.20231401200494,6.12941904882777,3.45575470940534,9.32365716127687,6.84841230662825,4.6289854460985,4.69592480149036,5.74120631132789,6.41935718869741,5.39407749886621,4.48103303144736,6.28167861445781
"TCGA.CD.8532.01",5.87767679142102,8.16313094856849,8.46462269335806,9.63959730222562,5.78040046295459,8.94390607161043,7.34208036197924,9.31417074208719,6.74947441742586,4.8321883677715,8.34921881082995,6.1043767412758,8.57767906885074,8.67452172442163,5.80821328932906,6.99568289448292,5.58012375402132,5.28621806071773,11.800590051193
"TCGA.CD.8533.01",6.88287530993605,8.23336016252968,8.00341620813191,10.4094518944878,6.10132356545222,8.8151970479534,7.43582047628688,10.0298751479873,6.58528849712054,4.05152063122288,7.29959389267918,5.45544010908187,6.28612923119924,6.36692434141704,5.73967782050079,6.9692365390159,6.28315635421854,5.34760600026803,9.15494497480766
"TCGA.CD.8534.01",5.68788038651615,8.50735397933845,8.40920161857156,9.66532413934158,5.63357272342185,8.26459691404045,7.1920571041364,9.45491853673496,6.91238490584878,8.01854160705008,8.48831751442888,5.92582134411649,8.48795746990368,8.0135074148306,5.29611197866396,6.82360080576557,8.89020661889828,5.3564114833166,11.4492692858856
"TCGA.CD.8535.01",6.03452435361417,8.50083646435242,8.50169954565975,11.0404155825943,5.93903172250707,9.1505796182024,6.94980862311577,9.32620304514272,6.04947881115138,4.60799587563253,9.30579337276479,5.67838550939275,7.49139938453067,8.27502489832685,6.09246864715439,5.08688737729465,6.52367060343222,5.27795213933288,8.78370296029953
"TCGA.CD.8536.01",5.8157953190787,8.31023616586068,8.89774264546028,10.739523528627,6.25953498083538,8.13060692087135,7.19815616379311,10.2358413910604,5.91620992790735,3.35121409592019,9.24914357628891,5.52859346351375,8.64296163329621,9.38798581218566,4.93127065524018,6.4808202711634,6.59872673771364,4.8893369548254,9.1208622432666
"TCGA.CD.A486.01",6.48823846164096,8.32682233763597,8.58466226753493,10.0578704656443,5.91674257645947,8.96209939801459,7.18649491423601,9.95121974102563,7.25907621269274,3.97639333520126,7.35772017939667,5.76218163490039,7.65056460732966,8.83260521932845,6.36574013660795,6.47851651129317,6.36976035992924,5.24353731197202,11.3768618447088
"TCGA.CD.A487.01",5.50121244192928,9.20738091191597,8.63662760384151,10.8007571970588,5.59954724016014,9.6301142373345,7.1731926495228,9.92245058681739,7.1459816279004,8.31414427472999,8.28041078385463,5.9043861980733,6.59968859146315,8.12539925930909,4.94382847229353,6.92139911309074,8.53099565510672,5.00754103942887,10.3020412609524
"TCGA.CD.A489.01",5.49535253477036,9.66671416071439,8.53094718868726,9.89487128630276,5.73350998213814,8.22570186855811,8.21804866280543,7.69464020546276,6.49671138462989,10.4650250233479,8.71519188165799,6.15504063710442,6.32197374772536,7.89997556877192,5.32739083011008,7.78461639128277,8.70206496283329,5.39542996525429,10.2043256075842
"TCGA.CD.A48A.01",6.16446320453688,9.03855961716543,8.51893514428685,10.5902789366608,5.68384542281034,9.56838083241402,6.56886527791731,9.43791605833261,6.87164341752141,7.69691645869431,7.27331194368114,5.90203268246616,7.59366324848764,8.41144499585062,5.65489377468603,7.2238799897199,5.69989759786823,5.29959564387539,11.0645020221241
"TCGA.CD.A48C.01",5.7484491066179,8.45522545965624,8.52919264605396,11.2075723877567,5.543340011672,9.3268303926646,7.53346405175124,10.1899760603568,6.73923346000806,3.96528112913396,8.82010474469615,5.81011999305305,7.54560820536361,8.45976383601053,5.43082731716698,6.08181115225057,8.24705776646333,5.22710698025929,10.6776721862112
"TCGA.CD.A4MG.01",5.72387688709768,8.38912040958804,8.84898470088478,10.8683261981834,6.01187631020285,8.17070472567521,7.51810343513986,9.49723606521018,6.35099089723498,4.09443055489254,8.91290296558122,5.84694526922716,7.60396583269707,8.14124229837533,6.23458963713238,6.44198719416531,6.9369144110129,5.10277491041673,8.08827380944554
"TCGA.CD.A4MH.01",6.5417519232196,8.20973909546034,8.61228116670259,10.7668831364599,5.67443519578051,9.03595183529093,7.79557870005533,10.5181654426774,6.75141747103703,3.85057277588851,8.97706515888074,5.73955662616374,7.96122045043645,4.96486885110693,5.97191279131443,6.54011256925887,6.5790600313428,5.21444553026286,10.280708218853
"TCGA.CD.A4MI.01",5.76689145601965,9.61743447158194,8.62033006840579,9.08279648450965,5.96120953576906,8.18763718852291,8.40389453655951,8.87333172579331,6.56447140179606,8.58255053986829,8.94114367362942,6.15722848611066,7.74061922616299,8.10718589287112,5.37832123078545,7.51678895340647,8.38552470152201,5.15827874542532,12.5304433850495
"TCGA.CD.A4MJ.01",5.61695437881329,9.16451991377555,8.78282651749837,10.488988900382,5.52547372086303,8.30927469728659,7.2303927905824,9.74497443749582,6.48933386094468,3.6770277027867,9.18118993879441,5.80628580481105,8.14187137118266,9.03532949679799,4.92224398679015,7.03659220968868,6.82280862176935,5.05780318218403,11.1740601519513
"TCGA.CG.4437.01",5.8464864700469,8.40978396581337,8.59977035471253,10.6524183810083,5.71616206519767,8.56663082809621,6.93674321225607,9.99350242428395,6.60005388973871,4.57185951439129,9.09022097675324,5.94962351279619,7.97692602824782,10.2797119891143,6.25557414357384,6.7969554517399,7.99379633162212,4.77920762740404,11.9155323973393
"TCGA.CG.4441.01",5.86956228456087,8.28832261415772,8.90197588913519,9.80420860016438,5.93551865688447,8.60927603129358,7.67038582202445,9.60386384283848,6.79209024826305,3.58380679145221,8.99524610805372,5.74356321686718,6.69064421202883,8.92036799757287,5.27326453945353,7.72785468236624,6.31436290249248,5.23294270473416,10.5473735047315
"TCGA.CG.5717.01",5.96066372611585,8.23116057675413,8.70820563533193,8.89649680884192,5.43202901692033,8.15312102498242,6.90436003651497,8.70261274001789,6.25867030867259,7.77572672326483,8.14544682359354,5.98884987593182,5.1156810839944,7.26138017327993,5.28562208817974,8.81168258333435,8.31638173638464,5.26695129848156,9.32128920060096
"TCGA.CG.5718.01",6.55681209724089,8.91533990912047,8.74898977027157,10.5502452205093,5.58916437940361,8.57780695330168,6.88259963929447,9.26398711170104,6.85004173827484,3.88796390814964,8.45951644165637,5.83975513271959,6.15658308138259,7.9151280261416,5.5793364783226,5.76735399115668,5.36492627170543,5.13379597971837,11.9057898454333
"TCGA.CG.5719.01",5.96378804008725,9.05320997782118,8.59849434101451,9.36544796950984,5.6658535397587,8.43566318877504,7.71536916290354,9.17762388314217,6.91742387630744,7.17866836311683,8.15811744690497,6.13113142598649,6.8867872925536,9.07897719225394,5.32665448493916,6.54896472993011,8.45520004927211,5.06022946796271,11.6260860618417
"TCGA.CG.5720.01",5.83587790082699,8.38798813069277,8.95730267453643,9.31625099004311,5.9479979078763,8.32524071976609,7.30443310039507,9.45687835858481,6.88924742894492,4.79312842080404,9.01092664332275,5.97479433600287,7.18992588353026,8.88800348145828,4.92658062650083,6.4647054135875,7.58952556828706,4.90242463651483,9.94642568746824
"TCGA.CG.5721.01",5.52220542005342,8.87937183520387,8.8019678746576,9.53124774149301,5.58022771299842,7.80881193854544,6.74602311415476,9.47463047963825,6.3529995472375,4.0320117177367,9.09529674207279,6.12056615625363,8.19962278762895,7.6072221747959,5.30290251674411,5.56079179226982,6.09577019235874,5.10276045253984,13.2810034681065
"TCGA.CG.5722.01",5.50411945940167,8.08938455513269,8.52605280185488,9.91038824077396,5.9327751574327,8.54457913702036,7.18436342228456,9.64109210262374,6.80415124111903,4.84836192837404,8.6125988709714,6.43185350121878,7.82711049700844,9.81911319087521,5.06795903126736,6.82522567657457,7.51451889332484,5.00542213593255,11.8752601435027
"TCGA.CG.5723.01",6.18855364938477,8.48564732532483,8.84321704911883,11.1463244857762,5.73222818039573,8.08273286969871,6.86534732941746,10.2457001400748,6.38893683505355,4.99106762167002,9.00723394740088,5.95360462400103,6.74952411673763,8.81272823727223,5.78968136139941,5.30808497238748,9.30484947131393,5.03483783618385,11.9518233772126
"TCGA.CG.5724.01",5.91105645937658,9.02413912109109,8.49382028324387,10.8456626152636,5.79555762936327,8.95872469040883,6.93568418280726,10.116109814598,6.50577300795003,3.35121409592019,8.55113757368988,6.02139489077272,9.06159512491427,9.50764573366654,5.58857422880805,6.40516213447909,9.96370887175146,5.06763482658295,11.8442177946489
"TCGA.CG.5725.01",6.34664899200307,7.92788215163528,8.75030735834856,10.8580515960479,5.99498516899716,9.11486554771218,6.32555965002561,10.0760080586876,7.43056437814525,5.56166213896224,8.46679560936314,5.60550307735748,5.90507156087085,8.11912111924116,5.65032648923837,5.55122429314281,5.02987234772044,5.31879719599686,10.0548796684851
"TCGA.CG.5726.01",6.15863187506681,8.09196626128974,9.03553990656201,10.0273497363195,5.80139828435824,8.18708786066064,6.03536240863663,10.1390233573108,6.90895514909714,4.29563549763732,9.00140548732727,5.73016334724832,8.57704164479057,9.6485138079898,5.36711459204811,5.19997928216631,6.46021889054582,4.97345733122702,8.81645727609964
"TCGA.CG.5732.01",6.65326238446382,8.06302040130027,8.84220886951931,9.46257291289847,5.90812742770927,9.84739088666279,6.64049428222415,8.93369529888833,6.7165701074651,5.11495742306408,9.19000130951412,5.86616124003049,6.30194645557099,8.83504817977735,5.77358025461332,6.01308591239828,6.90114287679241,5.00222825353748,10.7481570937906
"TCGA.CG.5734.01",5.93445864286529,8.20818166819449,8.66522698208599,10.8944009692722,5.67940072047324,8.39631380955806,7.12604161243542,8.91028578432507,6.18920624036692,5.9014653146155,8.97904801085297,6.20141032787565,6.92609924358604,8.73075742959471,5.21927359829467,5.93576270806984,6.69575234015882,4.81566767509443,12.0966342177589
"TCGA.D7.5577.01",5.94811045110521,8.42675092688778,8.50463659763545,10.2713337780072,5.58050388017465,8.67392346331917,7.42751899464978,9.58055286446119,6.6013114966795,3.45575470940534,8.80994736416266,5.88850820554711,7.71323719191181,9.23489331961952,5.21699758535106,6.04155195292525,5.05792570449529,5.07592578109612,13.1278268994191
"TCGA.D7.5578.01",5.84717625917128,8.59309553534499,8.89954246147185,10.6942330987097,5.84424786821031,9.23875271886354,7.36180623722804,9.29569708360826,6.71739613386146,5.38805612475402,9.15849756837745,5.89307681018844,7.96589136617848,8.72097074860728,5.40243581215224,7.25744538805299,7.37203558821282,5.35360221642043,11.3325557073106
"TCGA.D7.6518.01",5.77127083956408,9.55457759336904,8.44721251620697,8.87700434286375,5.53767951352421,8.53287816764012,8.05328592612841,8.72214080975954,6.34099083295123,9.43679290433345,8.22854836971521,6.28638217596848,6.89041924021405,7.82232863318301,5.46434564508596,8.39430384028604,9.40781353552794,5.4591344057197,10.8122813313621
"TCGA.D7.6519.01",5.94379650468131,8.39969765538765,8.41800677807963,10.8189349547544,5.91321792953818,8.79633795354841,6.87739559355451,9.03780524662963,7.19131322648729,4.4516350544986,7.88469671872717,6.26606899881967,7.65908725266473,10.5354208886097,5.33666563535235,6.06720356941589,7.26318954265176,4.50151911862783,9.62022084302265
"TCGA.D7.6520.01",6.48689699278152,8.45800466743452,8.8234894842121,9.56682184760237,5.61805562411735,8.60077633288064,8.21484120723848,9.19295671600019,6.99956370814626,4.77608958724077,9.09695011500142,5.86674860513894,7.3531772324668,8.55432230479275,6.53783699084579,6.87309155809096,8.83568624389594,5.09641559055427,11.7036201160965
"TCGA.D7.6521.01",5.6046912758423,8.50155211059528,8.39679621299386,9.29874890815075,5.40362703184162,8.39430650436475,8.20555123455562,8.98462870576288,7.1204507817568,5.08400421538774,8.76839767339822,6.10711272553849,6.51511851411681,8.79947016539621,5.46977069373051,7.61509459295787,8.73660323396978,5.03541797863643,9.41188962966414
"TCGA.D7.6522.01",5.65811210236499,8.3912300419452,8.81215213243782,9.13442572867524,5.68995289393039,8.27178779401584,7.78174887337778,9.11429466462306,6.38455513072334,7.03782854659969,8.88787882890129,6.6059564419809,6.92965592310039,7.56478443317743,5.34946610033927,8.19182706403854,10.7440912105478,5.58213184923829,11.8808471100402
"TCGA.D7.6524.01",5.64826935055766,9.0227538772521,8.73137172875436,8.78790484253852,5.71769876080585,8.12727110951034,7.94148052597264,8.85922552896881,6.59564536131032,5.91741518077355,8.83632236190511,6.14268834170307,6.80918740871638,8.51418968600015,5.39144375918972,8.59051912164107,8.42457807632078,5.70333864626598,11.5042755599036
"TCGA.D7.6525.01",6.39944287083591,8.65068457826067,7.9836456953461,10.4597226585812,5.45396615191432,9.15448653991038,6.6203178705607,9.69816513973412,6.91573487293249,4.87169271932711,7.32257683582978,5.7842857126459,7.20429596329635,8.85193835732054,5.58480828333682,7.08999053248276,7.34482816827728,5.07357310232824,9.96370601515414
"TCGA.D7.6526.01",6.04116131850389,8.60101400472704,8.1656136877598,10.5670941097992,5.73660491329498,9.30732920729297,7.75330117663258,9.56654825396574,7.98504533400964,4.55756683267964,8.80377788100674,5.77084539059041,7.07491098385698,8.06814520118776,5.94668525047692,6.39738683264561,7.36001762111171,4.7973383225109,8.52313278152946
"TCGA.D7.6527.01",6.3396567302865,8.18708786066064,8.80422397646951,10.0888632375071,5.38070631995845,8.44829614337476,7.00378349428294,9.3577386068839,7.07724481418454,7.61801836049391,8.63252384359129,5.85637262392635,6.5343097491162,9.2729096890402,5.36442078860227,7.20684023131667,7.19751331838697,5.28694750201642,9.54954766339413
"TCGA.D7.6528.01",5.68465999580988,9.14027763144963,8.80663540973749,10.8053435834303,5.13257302904483,9.4034702147573,7.22482965510326,8.62142500051951,6.74245309069403,3.35121409592019,9.58182598418055,5.87096563498562,6.96823580650886,9.8987564886368,6.29447309775485,6.25121031522189,5.40408004906915,5.07937196801145,7.57660610127362
"TCGA.D7.6815.01",6.0053888554361,8.73413426258102,8.46112766375754,9.7111258977817,5.49667995082418,8.81442051303872,7.13270808998523,8.96264597676345,6.65620727118589,3.53112699098005,8.85817254760805,5.71226762469991,7.27999014296998,7.4190180603291,5.67759389104808,7.03065785025935,5.42778708559195,5.38295037573392,9.92426170507937
"TCGA.D7.6817.01",6.04628558281884,8.75517892472998,8.88526874629206,9.36719178877692,5.9415460063086,8.85293336255171,6.89983828899601,9.70171056422717,7.3628902052089,5.14656584462,9.50801682330656,5.94604763634747,7.24026562560482,8.67463447655784,5.38218893824428,6.51169702302694,6.50241777049235,4.86670714493515,10.4605387780412
"TCGA.D7.6818.01",6.04192533844417,8.87496326412303,8.59352865206641,10.0578704656443,5.33487274120733,8.08919314050552,7.44044116603599,10.0077511543323,6.6637497555678,4.42760697691236,8.69037501090106,6.22107640532925,6.37741737506786,7.93881010394347,5.56964306915461,6.92693683580084,8.21738384832029,4.78881889811622,11.2931297478978
"TCGA.D7.6820.01",6.73710908189438,8.57953918918442,9.00019193983997,9.27714177009824,5.3817523069747,8.97431162530811,6.84788435681781,9.5031850224509,6.83311603367723,3.8277177215214,9.03558142309252,5.9508816612709,6.89694161823614,9.60418614447569,5.81905445655668,5.07030110261464,4.98347824890579,5.25974254349621,10.7985934669648
"TCGA.D7.6822.01",5.97735637150944,9.40409370995356,8.16294248850247,11.1225778058397,5.73651087681004,8.47170856550042,6.77504070256599,9.57114440652558,5.9465957439479,4.65211522381817,7.67128935605562,5.80534367713034,6.77267450072942,9.12127367817041,5.5143691477262,7.65914296075707,5.2578272803322,5.40191943240362,11.8074069323352
"TCGA.D7.8570.01",5.61198316104754,8.54225515638798,8.69554385852919,9.91164604346063,6.03676152480732,8.58346071004974,7.9280163615162,9.56189773598764,7.27765057250977,3.63245382599474,8.99922945928818,6.21909827362224,8.55013666965968,7.81450278965434,5.34895993531043,6.10401210722452,6.1917915337976,4.55148714745573,12.7310205613911
"TCGA.D7.8572.01",5.96534916845278,8.76138016436596,8.68755851187477,9.00323813670084,5.92218156764844,9.10169165221566,7.92753727046102,9.74135585574867,7.20801486867729,6.31130668121228,8.9646582856894,6.1161808601784,7.30890012178096,7.2085847563063,5.41020521396643,7.47904433514243,7.69301585391201,5.24566331975951,10.5473735047315
"TCGA.D7.8573.01",6.26797601264692,8.75892712698351,8.57088843740871,10.2949978874531,5.74633209797796,9.33820901966308,6.68721538060109,9.52631235822504,6.93424309584007,3.52691770910213,8.9897495459252,5.85337063576792,6.65608363906248,8.31193841706699,4.768668441001,5.46727413427222,4.7051903730844,5.02965163723759,11.6437752394782
"TCGA.D7.8574.01",5.73834557317299,8.2629869072244,8.27955874071152,8.51929828532521,5.96420686939421,8.12663552162614,8.32745898530365,7.58307002962582,6.12652274424289,8.06959752737556,8.56625985419712,6.53769272294842,7.38498577426641,7.36312519031241,5.3519342782943,8.22587899739071,11.3090011438623,5.74294872726496,9.87063489594652
"TCGA.D7.8575.01",5.32611763205372,8.30936754354009,8.05935199070226,9.00770634166407,5.65673919693485,8.30412967881258,7.33185888581369,9.31132263697285,6.32422469030702,7.56607955794841,8.25017398371309,5.91145470529987,7.25086087523549,8.07961380501406,5.34453983134382,6.28003028946345,6.81361188220375,5.31126740969127,11.5047058579766
"TCGA.D7.8576.01",6.40931824840244,7.96415284100257,8.40637569462718,9.08634830377461,6.19590165603535,9.89614111264167,7.32298441748941,9.58743654189403,7.11348412731156,5.21627206177577,8.76585420491284,5.92715992311915,6.38426852510334,9.0439733900734,5.8283674416969,6.86972554456401,6.22201397789392,5.26192804136138,10.4086590819513
"TCGA.D7.8578.01",5.85768344795388,9.36561445177172,8.25109697343247,9.30794596757437,5.59856301510093,9.18853041386068,8.76615866953396,9.40638504336576,6.52243462171761,7.67278258764974,8.43504366162408,6.06729972890114,7.71588517088456,7.40678381628117,5.54835580652355,8.42419678682075,8.62972274858732,5.22275216979884,10.6070311540873
"TCGA.D7.8579.01",5.83494644053638,9.59655526335882,8.61041764340673,7.95425726500727,6.02117763117686,8.3071273410708,7.78531933617609,7.37876767296012,6.63407636026045,9.58676141758179,8.94265195187419,6.07562509281953,6.69770117851233,7.6393483188094,5.25334502485017,7.74474205363326,9.84150885860603,5.61973885802046,10.5713327815452
"TCGA.D7.A4YT.01",6.12654288747402,8.32036395351408,8.4083034396119,10.560089484623,5.98553512896749,8.49671803767629,7.26709211666943,9.44390204625799,6.56274803710775,3.9095753655821,8.10451814660669,5.8602661520847,9.29916572864945,8.73992903943317,5.97646607403888,7.02174967940977,5.28594675230813,5.61387539062886,11.2763984747101
"TCGA.D7.A4YU.01",5.82616827527337,8.53968612578036,8.36991586421113,10.7981819236104,5.68013544817999,8.92623800238656,7.51562953514398,9.97944533686211,6.41567383400234,7.28010593089094,8.86110234940323,6.16053549281969,8.72117310308179,8.44109685588591,5.34661869843462,6.07810898118138,5.85306450975569,5.2246518175476,13.1278268994191
"TCGA.D7.A4YV.01",6.02660476977859,8.74612387491138,8.64787094193175,9.3238390923599,6.20552412343796,8.22988618486519,7.54661352100318,9.29073672256694,6.0658460129905,5.9912265447444,9.40400880821447,5.99244028715547,6.81971407366069,7.84587431003542,5.31519243611447,9.70873618657743,6.73859453875565,5.37756626838356,11.5218639936351
"TCGA.D7.A4YX.01",5.80834363109628,8.49849776085973,8.39919848546863,10.5710395301419,5.96059335266013,9.04342435750211,6.70815466158807,9.28815470836628,6.75356424461609,3.18533493754885,8.94413532313713,5.76312459131879,7.58668592998326,8.37197057834109,4.65373445413931,5.41103009861876,4.95962625769022,4.86337789856362,12.5767122509588
"TCGA.D7.A4YY.01",5.80879654119971,7.89011415912619,8.91107686814841,9.46608771543497,6.0579915475426,8.19837481106424,7.2032516649617,8.29771694807668,6.26426776743531,3.6770277027867,9.8181026265468,5.79579448094305,9.56173779844005,8.3213317667107,5.52106844888355,6.3610798438928,5.55053363468363,5.47009434181695,11.8335257832188
"TCGA.D7.A4Z0.01",5.82421875630608,8.58887083165095,8.80968080191939,9.04032227687574,5.89764407619213,8.09893123211793,7.76519145758106,8.18625527987224,6.43585737741352,9.26124884395037,9.3567958625331,6.10556498048032,6.09408117784677,7.86944524666961,5.28338513582775,7.10747861703093,8.53745789194082,5.54807036962746,10.0200815419482
"TCGA.D7.A6EV.01",6.15012750761568,8.22692605118624,8.40546335092674,11.2326816411489,6.05322347176797,9.37044368919325,6.46766820253146,9.38281798351817,6.57121445313387,3.52691770910213,8.32935970048887,5.55054542138859,6.47871611679151,8.05480249415802,5.54447842730356,5.70765962913466,5.31596339288439,4.76312670069963,6.66689508529127
"TCGA.D7.A6EX.01",5.51848989972372,8.79679032202271,8.76071415064233,10.7922713074998,5.79994163081641,8.37103318269395,6.78258829414631,8.30838189351821,6.43473142350104,6.82398723956121,8.88119940181316,6.12706942281487,6.63664219710096,9.99702651506443,5.83394859016252,5.89119923354806,7.4235872801027,5.21054545570951,8.30774087107675
"TCGA.D7.A6EY.01",5.74602490948647,8.51853596595612,8.72746440206686,9.43328489925456,5.86897356561683,7.88780670358808,7.13788629897577,9.21877089450952,6.20469255976341,5.6297362100814,9.11588289282582,6.17884923591514,8.03002219314258,7.93454689567066,5.15226487805819,6.61532845970457,6.30630815639309,5.08025337562634,12.2279750002509
"TCGA.D7.A6EZ.01",5.9949083911565,8.57566435717413,8.23258099730149,10.8398526118879,5.92177096015734,8.65327627248578,6.75334559999154,9.6149695307224,6.63707393279195,3.18533493754885,8.82522005243362,5.90475339818218,8.19719555767076,8.96675150119306,5.00534950818861,5.5912121255806,6.02623807837522,5.19105515385078,12.9291780503994
"TCGA.D7.A6F0.01",6.61569611847332,8.06024035040949,8.7322130242266,11.3880404348548,5.62086495340056,9.04846446129035,6.48861914858197,11.3620039169403,6.91837294967209,3.45575470940534,8.55488249020501,5.75541720910254,7.59810263225455,8.26444162065829,5.31215330927969,5.62419055953574,6.39709925956572,4.92726326536483,11.4116389865959
"TCGA.D7.A6F2.01",6.28197056182044,8.43602886650759,8.05148973705928,10.4849198926535,5.67381342894935,9.00897778165033,7.34817994588364,8.58759495809937,7.21248018593236,4.32463391711306,7.90556543045301,5.895731730444,7.03211312549855,8.450816166347,5.72327487486576,7.97496791180489,5.95587584934482,5.2440807310029,11.0718258118596
"TCGA.D7.A747.01",5.75426660228043,10.166142553621,8.59213256414892,9.0625865743636,5.82319218063921,8.12495136084736,8.74142639450634,8.25335405104666,6.36242418941935,9.97568924412569,8.8643945121993,6.33047896428473,7.43754199466649,7.37273754187264,5.39516234736165,8.23438089419587,9.21101965343047,5.60439294403215,10.1091651590476
"TCGA.D7.A748.01",5.38297406385765,8.68818887284186,8.44168104689028,9.1474876279943,5.84110042803743,8.02855869010814,8.45414130121324,8.26861829805157,6.44392894741336,4.33029192244562,8.71697542740674,6.14764412778133,6.23825901785764,9.0705433178316,4.96090960930696,6.07245139669904,9.92373430614101,4.78214104692701,10.6410817152418
